rating,title,text
5.0,amazon is amazing.. i really appreciate you and wish all ...,ordered 2 gift cards and could not believe they came as soon as they did and i greatly appreciate it...amazon is amazing..i really appreciate you and wish all of you a very MERRY CHRISTMAS and GOD BLESS EACH OF YOU...
5.0,Five Stars,super cute
5.0,Five Stars,buen producto
5.0,Easy and fast,Super fast and easy
5.0,Five Stars,great gift for someone out of state!!
5.0,Arrived the Next Day,"Cute little box, with an insert to hold the card in place. It arrived undamaged the next day with Prime. Can't get any better than that!"
5.0,Easy,Easy
5.0,Redeemable with no issues,Used at Dave and Busters with no issues
1.0,Card was empty,"I bought a $200 card and when I tried to use it for the first time it was completely zeroed out. There was no money on it. I called visa who said it would take up to 90 days. A $200 card……with $0 on it. That hurts. If I’d given it as a gift , I’d be so embarrassed. I’m furious."
5.0,Convenient and easy!,"Loved getting a gift card, so darn convenient!"
5.0,Loved,Very cute! Loved!
5.0,Worked well,Gift card worked well at the adidas online store. No issues
5.0,Five Stars,Easy to pay.
5.0,Five Stars,Great gift
5.0,great gift,the gift was for a friend celebrating a birthday----nothing can be better than a date night out- thanks for making it great
5.0,No issues,Got this on a daily deal. Can't beat saving 20 percent!
5.0,Five Stars,She loved it.
5.0,GOOD,No comments
2.0,"Strong smell, disappointed","It was said free sense, that’s why I bought one dozen of hand sanitizer, because I can not handle any strong smell . This product was smell so strong,  when I use on my hands, could not stand the smell of this sanitizer, not come back , no recommended to anyone"
5.0,Great gift!,"The card arrived on time and as promised and was a big hit. I'd recommend it for just about anyone. So great to see this new, big selection of gift cards on Amazon."
1.0,Don’t ever use a giftcard- you will be forever hacked,"I have been hacked 4 times now by someone reloading gift cards to my account using MY credit card. It all started when I added my daughter’s three gift cards in as payment for her chosen gift. Next thing I know a hacker adds $100 from my credit card and buys a PlayStation card. When calling customer service I was told digital items purchased with a gift card cannot be refunded. So they have figured out a loophole. Eventually after speaking with two departments and three people over two weeks I got it straightened out and refunded. I deleted my credit card changed my passwords on my Amazon and email account, and used any remaining GC balance. Since then it has happened 3 more times with the same kind of digital purchases. Today I caught it before anything had been redeemed and Amazon refunded back to my card. 2 issues: 1) I can’t seem to place an order without adding my credit card back to my account. Which means I have to remember to delete it back off after every order I place so a hacker won’t reload a gift card that doesn’t seem to exist. 2) I would like to disable the giftcard reload function- I can’t seem to delete any “gift card” that is being reloaded."
4.0,Four Stars,It's nice to have back up when there is something you really want
5.0,Super fast!!,Great option for a last minute present! Arrived on the date as  promised. You can't go wrong! Would definitely purchase again.
2.0,Not as advertised,"It would of been nice if the gift card was what I thought I was getting. It said Happy Birthday on Amazon. I ended up with a generic Starbucks gift card, which I could of purchased in just about any store."
5.0,Great gift!,More than just a gift card. Cute!
5.0,Convienent and added in seconds...,Love being able to add to my card without going to the store... love it
5.0,Very good for gifts,Very well packaged
5.0,Five Stars,Great Present!
5.0,My personal opinion,I think is excelent
5.0,Stress free Christmas gift,"Perfect for the person who has everything. Just unpack, tag it, and under the tree it goes.  Some packaging makes your gift look &#34;cheap.&#34; This card came in a nice presentation box.  No re-wrapping needed and arrived in plenty of time for gift giving. Thanks Amazon!"
5.0,Sturdy and nice size..,Gift card gifts
5.0,❤️,❤️
5.0,Perfect,Perfect
5.0,Worked well,I'm looking forward to using it.
5.0,Nice Packaging!,This is the best gift card envelope Amazon has offered.  Very nice!
1.0,One Star,sucks!!!
5.0,It worked,It worked
5.0,Five Stars,Wild fun!!
3.0,Three Stars,only go to here occassionaly
5.0,Five Stars,love Red Lobster
5.0,Five Stars,happy
5.0,Five Stars,Good Value
5.0,Five Stars,Good value
5.0,Five Stars,Good Food
5.0,Five Stars,worked fine
5.0,Five Stars,worked fine
5.0,Easy to use,Easy to use
5.0,Five Stars,Good
1.0,I bought theses as a gift… they don’t work… return window closed,These gift cards don’t work
5.0,Five Stars,Very easy.
5.0,A good movie and popcorn works every time.,Received in record time and enjoyed using at theatre with no problems.
5.0,Five Stars,This gift card box is too freakin' adorable!
5.0,Five Stars,Nicely boxed! Grandchildren always like.
5.0,"I Love Bonefish Grill, therefore I buy these giftcards as gifts!!!",Fast delivery of awesome giftcards
5.0,Five Stars,very nice
5.0,Marianne,Perfect.
5.0,Marianne,Perfect gift always.
5.0,Great burgers,"Smashburger is new to my area, was hesitant on trying it, was soooooo good that I bought a few gift cards. Their fries are great too."
5.0,Great Gift Card,Great gift card for all occasions.
5.0,Fast and easy gift giving!,Who doesn’t love cold stone? This is clearly a great gift giving choice! Free fast shipping with prime!
5.0,Easy gift giving!,"Love friendly’s and love that I could order a gift card online, get free shipping and not have to worry about making time to run to the store!"
5.0,Five Stars,Gift she was very happy.
5.0,Five Stars,Gift for my son he was very happy
5.0,Very fast and easy,It was very easy and everything went well.Thank You!
4.0,The perfect gift card,Perfect gift for anyone who shops on amazon
4.0,PUT MONEY AWAY FOR THE FUTURE,To have money in my amazon account for purchases as needed.
3.0,Torn envelopes,"The gift card itself was fine, however 3 of the 4 I ordered arrived with torn envelopes. Not a huge issue, but a bit of a disappointment from Amazon. They were still sealed in the plastic, but with torn envelopes."
5.0,Super cute giftcard and box!,This was the perfect gift card! The card and box it comes in are adorable. Will definitely order again.
4.0,.??,Cute!
5.0,Love Sephora. they have a wide variety of products ...,Love Sephora.  they have a wide variety of products to choose from.
5.0,Five Stars,The Guitar center has a very good staff of teachers and it's always fun to go there.
5.0,Five Stars,Great presentation for a Christmas gift
1.0,Went out of business in OC 2 weeks after purchase ...,Went out of business in OC 2 weeks after purchase. Not driving across LA to get to another. Embarrassing gifts
5.0,Five Stars,always great to get the bonus of more cash!
5.0,Five Stars,very fester
5.0,Five Stars,convenience option
5.0,Perfect,Perfect for a birthday gift. Fast delivery. 🤗
5.0,Five Stars,Always helpme to save some money :D
5.0,Five Stars,No problems here
5.0,Love,Love
1.0,This reload was offered to me with a gift in ...,This reload was offered to me with a gift in the amount of $10 with a purchase of $100. I only got $5 after all.
5.0,Gift card,Easy to use
3.0,Promo didn't come through as stated.,Was very disappointed as I went for the 5.00 promo if I would purchased 100.00 gift card. I did that but no promo was issued when I went to purchase several items using the gift card balance.
5.0,Fast Delivery. No Hassles.,"I have no complaints about this card whatsoever. Shipped and arrived quickly. I was able to use them immediately. I did register them on the site as a precaution, but I don’t think that was actually needed. Will purchase these again when I need them."
5.0,Security,"The cards were for my niece and family for some summer fun. Easy order, safe shipping."
5.0,0,"The cards are great gifts for families, teenagers, anybody! Good for the movie business, too!<br /><br />The security of the cards, ease of ordering and shipping  to send my nieces and nephews is important."
4.0,Cute bag for gift cards  to all ages,Cute bag for Christmas gift cards.  Small and stands on its own.
5.0,Thanks so mich,It's worked great had no problems  using it
5.0,Five Stars,Can't wait to give it away for Christmas.
5.0,great buy,I'm weary of using my credit card online so I  buy gift cards and buy with amazon. More times than not you get free shipping. There are lower prices offered.
5.0,Five Stars,Easy to buy and use. Shipping was quick.
5.0,Five Stars,Easy to use.
5.0,Card reload..,Took no time at all....easiest thing I've done on line‼️
5.0,Five Stars,Wonderful quality!
5.0,Nicely boxed gift card,This was a shower gift and greatly appreciated.
5.0,Easy and good for any person,Gift
4.0,Four Stars,Great idea - after I figured out how to load and where to find the numbers.
5.0,Put amounts on gift card,The gift cards with the penguin tin did not have amounts on them. Very disappointing. How are the person to know what the amount is when opening them. I did call and the person I spoke to said she will report it. Love the tins but not the gift cards!
5.0,could choose amount to put on card,It was a baby shower gift card
5.0,Five Stars,Easy and quick.
5.0,Easy gift.,Easy gift.
5.0,Easy gift,Easy way to buy someone a gift.
5.0,Great!,Very easy to reload with whatever amount you wish to put on your gift card and pretty fast at processing and giving you your balance. So yeah Amazon has got this one down perfectly.
1.0,One Star,they did not honor their advertisement of providing credits
5.0,Easy to use,Kindle
5.0,Five Stars,Super easy!
5.0,easy,"So easy to use, only takes moments for my balance to reload."
4.0,Good,Easy to used.<br />But make sure to asked if it’s the item you want to buy cause your finger might slipped and you did not want to buy the book
3.0,Beware when using Visa/AmEx/Etc. Gift cards to reload,"You cannot use the entire balance of the gift card to reload your Amazon Gift card.  Amazon performs a $1.00 lookup charge on the card.  You must only purchase a reload for $1 less than your total gift card value, which is annoying.  Your best bet is to use your gift card elsewhere, or reload for an amount less than the gift card."
5.0,No problems,Fast and easy to use.
5.0,Five Stars,We got great food!
5.0,Little Black Box ❤️,Love the little black box with ribbon giftcard came in. Very nice!
5.0,Card,Great product and company service
5.0,Great,Fast and so easy. I loved how I could load any amount and it didn't have to be an even dollar amount.
5.0,Exactly as advertised,I did indeed receive a gift card to kohl’s for the amount I ordered
5.0,Love,Best coffee around
5.0,Five Stars,My son and granddaughter love them
5.0,Five Stars,"Great gift...for me...from me...at one of my favorite stores, lightening deals rock!!!"
5.0,Five Stars,"Great gift...for me...from me...at one of my favorite stores, lightening deals rock!!!"
1.0,Have to keep it in the ugly wrapper,Adorable box but have to keep it in the ugly cellophane wrapper because the instructions on how to activate the card are on the wrapper
5.0,Five Stars,"Had multiple gift cards, very helpful."
5.0,Wow,This is easy and make shopping quick and fun.
5.0,Want something easy to use for purchasing items?,I am using it for ebooks so far.
5.0,Easy As.,"Easy to load, easy to access funds immediately."
5.0,Got What I Paid For.,Loaded easily. Got what I paid for. Not much more I can say.
5.0,Earn money back,Love it cause I mostly use Debit so I actually can earn some back now with my purchase! Got $10 reward instantly when 1st time reload my $100. Thank you Amazon reload program!
5.0,Of course this was amazing. I love a dirty chai with two shots ...,Of course this was amazing.  I love a dirty chai with two shots before I go to work.
1.0,Do not buy this!!!,As soon as you activate it they drain your money!
5.0,Arrived presentable,Love it. Great gift
5.0,Five Stars,Easy to use
5.0,Worked great!,Use it to empty the balance of a rewards card received from a rebate.
5.0,Five Stars,It was a great gift for my Granddaughter!
1.0,One Star,there is not a single lone star steakhouse in New jersey now. I can not use this.
5.0,Perfect Last Minute Gift!,These are perfect for last minute gifts and are easy to load with money!
5.0,Five Stars,Easy peasy
4.0,that it is fast and efficient and i have never over drawn,I am always happy when I can reload my gift card balance and treat myself to something I want.
5.0,Everyone love free stuff,It was loaded quickly thank you Amazon
5.0,Five Stars,GREAT! It was here really quick.
5.0,"Easy to Buy, Easy to Give",What's not to like about a gift card? It always fits and is never the wrong color. The recipient loved it and used it right away.
1.0,"VERY VULNERABLE, UNSAFE PAYMENT METHODS","Amazon fails to give the more secure option of paying via PayPal. Though you can pay using Amazon's gift card option, you can't reload the gift card unless your debit or credit card are saved on Amazon. VERY UNSECURE!!!"
5.0,Well Received,Great Gift!
5.0,Five Stars,great
5.0,Great holiday gift,Perfect little box
5.0,Easy gift!,Easy and perfect
5.0,Loved the gift card holder,We gave this gift card to a nephew graduating from college.  The gift card holder shaped like a mortarboard complete with tassel was perfect!
5.0,.,"buy.those.party.hats, best bear"
5.0,AMC Theater Gift Cards,Grandsons were delighted. Will use them for date nights or friends night out.
1.0,package lost or stolen,"This was a Christmas gift for my daughter.  She never received it and the package tracking reported that UPS left it ""at or near the front door.""  That's not good enough!<br /><br />As a follow up: Amazon customer service was able to confirm that all but $4 of the gift certificate had been redeemed by a third party whose name was unknown to either of us (i.e., the thief?).  Amazon made a full ""good will"" refund.  I guess my take away from this is to only give Amazon gift certificates electronically -- not ones delivered by UPS."
5.0,Five Stars,I got a 5% ($5) bonus for loading $100 which I spend on Amazon already anyway!
5.0,Five Stars,Repeat customer. I always buy my gift cards on Amazon!
5.0,The gift box was very nice!,I always buy my gift cards on Amazon. The gift box was very nice!
5.0,The gift box was very nice!,I always buy my gift cards on Amazon. The gift box was very nice!
5.0,Great Gift!,Our family's favorite gift card!
5.0,Five Stars,I love buying my gift cards on Amazon!
5.0,Five Stars,I love purchasing my gift cards from Amazon!
5.0,Yes!,Shipping exactly like it states! Really enjoyed!
5.0,Yes!,Shipped exactly like stated! Enjoyed!
5.0,gift,used it as a gift and it was greatly appreciated.
5.0,Five Stars,Looks cute!
5.0,Amazon &lt;3,I'm a diehard Amazon user so I love when I get a bonus for refilling my gift card balance. Just another reason to love Amazon.
5.0,Convenient,Why run up your credit card debt when you have Amazon debit card with cash back
5.0,Five Stars,Always a great gift.
5.0,Five Stars,Easy to use for gifts..  Amazon has great choices for the person receiving this gift!!!
5.0,Five Stars,Easy to use for gifts..  Amazon has great choices for the person receiving this gift!!!
4.0,Came in a sealed bag?!?,Super cute box.  if I had this sent as a gift i would have been a little disappointed that it came in a sealed bag - ruins the over &#34;gift&#34; all affect in my opinion. but receiving this and giving in person works great.  I would feel comfortable giving this to a male or female.
5.0,Gift card help out.,Yes. It meet my need greatly and saved me some money too.
1.0,Difficult to upload,This card was very difficult to upload to the game
5.0,Easy!!!,Easy!!!
1.0,Load  a Visa Gift Card,I've been trying  to load  my Visa  gift card for  $50 onto my Amazon gift card.  So frustrating.  I added the card to my list of cards and then pushed the reload button and entered the amount.  I got  an email from Amazon saying they are processing and it should be ready in less  than 5  minutes.  But nothing happens after that and it is not added to my balance.  Grrrrrrr
5.0,Five Stars,Love it balance is updated within a hour
5.0,Movies!,Always a great gift!
5.0,Gift Surprise,I wasn't expecting a gift card when I made the purchase...but it was nice to receive.
2.0,I specifically searched for a debit gift card.,And found these described as redeemable etc.<br />So I sent one as a card replacing a check.<br />My family could not get the value from the card at their bank.<br />Beware;
5.0,Five Stars,Can't go wrong with an Amazon gift card
5.0,Great gift card holder,Grandson loved it!
5.0,Easy grad gift,"Classy, nice packaging for a grad gift"
5.0,great,easy for received to use safer than check in mail
5.0,Highly recommend,Super easy & super fast shipping!
5.0,Reload was very fast!,Reload was done in less than 5 mins ... Can't ask for much better service than that!
5.0,It’s great,Like it
3.0,unhappy with gift card,The card arrived with no message from me inside.  Only way recipient knew it was from me and how much is that there was an order form inside with my name and amount of gift.  Not what I expected!
5.0,Great way to send gifts directly to family and friends,Arrived as stated. Sent as birthday gift for a family member.  Great way to send gifts directly to family and friends.
5.0,Great way to send gifts directly to family and friends,Arrived on time as a gift for relatives birthday.  Great way to send gifts directly to family and friends!
1.0,DO NOT BUY!,"I don't know why amazon sells these, I bought over $300 in gift cards for family this christmas and not only do none of them work, but the phone number on the back of the card doesn't work either for customer support. If you go to the website for support, it tells you to call the number on the back of the card.<br />HORRIBLE EXPERIENCE, DON'T GET SCAMMED BY BUYING THIS GARBAGE"
5.0,As stated,As stated
1.0,****BIG SCAM*** DONT BUY****,Not working at any of the stores mentioned. Cannot reach Customer Support. Gift card is not returnable at Amazon.<br /><br />BIG SCAM....stay away from buying this card.
5.0,Five Stars,great item
5.0,Worked great,Definitely reliable!
5.0,Five Stars,Very pleased
5.0,Grrrrrrrrrrrrr8 gift,The Amazon Christmas gift card was perfect for the person I bought it for.  It arrived promptly and the rebate was a very nice surprise.  I will buy gift cards often for gifts.  Thanks for having the Christmas manger scene as one of the choices.
1.0,DO NOT BUY .. ITS WASTE OF TIME FINDING A PLACE USE IT,DO NOT BUY .. ITS WASTE OF TIME FINDING A PLACE USE IT - BEING ONLINE OR IN STORE
5.0,Five Stars,As always great service.
5.0,Excellent!,Perfect! Shipped fast!
2.0,Not easy too use online.,"It was not user-friendly - had to return some of the items. In doing so, Bath and Body Works issued another card but it wasn’t for the right amount. So I never did get the use of the gift card value."
1.0,Buyer beware,The other side of this card has the code already scratched out. What a rip off
1.0,USELESS,"These things DON'T WORK! You're unable to use them for online purchases, or buying anything at a store. I have $200 on this card and literally can't use it for anything other than gas! This is absolute bs.,"
5.0,good deal,good deal
5.0,Five Stars,Good deal
1.0,Wrong,I didn't order this card. It's not available to use in my area. I didn't agree to the purchase
5.0,Perfect,Got all my cards in one pack.  Easy!
5.0,Five Stars,It was super easy to reload my Amazon gift card! And fast!
5.0,Five Stars,I love it!
5.0,Five Stars,Nice gift
5.0,it's a giftcard,"What else can I say, other than it's a giftcard?"
5.0,Five Stars,I have bought many of these. No problems at all.
5.0,Five Stars,Easy and convenient!
4.0,Reload,Easy to use
5.0,Five Stars,Father's Days Gift that he will love!!!!
5.0,Five Stars,Easy process and very convenient.
5.0,Five Stars,Suggest having away to write who sent it by mail..
5.0,Five Stars,Great investment. I need more
5.0,Five Stars,EXCELLENT!
5.0,Five Stars,Great!  Thanks!
5.0,Love it,Awesome
5.0,Five Stars,Great Gift
5.0,IT WORKS!,It is what it is. A GameStop gift card.
5.0,You should have it for sale at Walmart.,Food was Yummi!<br />Card was here just in time.
1.0,Not printing Request Greeting on Cards!!!,"You specifically sell the card on the pretence customers can create an personalized Greeting to accompany the gift card, even the packing slip came with the Greeting I'd asked for.  Do you think the card came with any of the Greeting Message... Nope!  Thanks for the blank card!!"
5.0,I got 12 bucks for the reload . Great deal,I was gonna spend over $100 on Amazon anyway so getting an additional $12 when I purchased the gift card was a plus and it was easy to use
5.0,I USE IT EVERY-DAY!!!,REALLY HELPS ME PURCHASE THINGS ON AMAZON FASTER!!!
5.0,Excellent,Everything
5.0,Tarjeta regalo muy buena idea.,Es ideal por ser practica .su uso es facil y es delgada su grosor .y tienes la disponibilidad inmediata para comprar lo que quieras.
1.0,Did not work,"I was so disappointed.  It said it worked, but a couple of days later I was billed for the item.  Because of that I also had to pay shipping for each item.  I used the card in another store so I know it had the proper balance on it."
5.0,Will purchase again!,My dad loved it! It was sooo cute!!! It also arrived fast!
5.0,Five Stars,"Ｉlike it,<br />5star!"
5.0,Very easy to reload,Very easy to reload and great to have when I needed an iPhone lens for food closeups.
5.0,Five Stars,Easy use.
1.0,One Star,Really a $5 purchase fee?
5.0,Love it,A great way to reload your gift card balance and a much better way to pay for orders.
5.0,Five Stars,They were as expected.
1.0,Don’t buy!,"I bought this for my dad for Christmas. He and his wife went to the theater only to find out the gift card had a zero balance. When they called Fandango, they were told the card was bought and used in July 2019. I bought it in December 2019...Luckily Amazon is great and refunded my money immediately."
5.0,This is very easy to use.,I use this product to make purchases at amazon. This is very simple to use and makes easy online shopping. I am not sure about the expire date for the gift cards. Thanks.
5.0,Five Stars,Worked great to reload my existing balance.
5.0,card,dont know
1.0,One Star,Buyer beware.
5.0,Five Stars,Perfect gift for my son!
5.0,Exactly what I Ordered,"This gift is exactly what I envisioned it to be. It came as is, in a cute little box with a bow."
5.0,Gift cards from Amazon are perfect for kids,Granddaughter loved it
1.0,doesn't work,"I ordered this gift card for a friend, paid $50 and it was sent to her home. When she activated it there was no monetary value and it prompted her to add money to the card! This is a scam/ripoff."
5.0,Five Stars,christmas gifts for my neices they love it
5.0,Quick and easy,It was a gift. Was OK.
5.0,Five Stars,Nice Christmas gifts
5.0,A good product,It is easy to use & reload.
5.0,Five Stars,received a expected
5.0,So Easy,I received my gift card on Christmas from my parents after telling them that I did most of my Christmas shopping online with Amazon.com!  It was nice to get something for myself with my gift card and I hope I get more in the future.  It was so easy to use and that's what I like!
1.0,Never got one,Never had one
1.0,One Star,A
5.0,A Cute Way to Give a Gift Card,It’s a cute tin box with a plastic gift card inside. What’s to review?  There were no jagged edges and babies can’t fit the tin into their mouths?
5.0,A Gift for Christmas,The card was a gift for my granddaughter.  She normally shops at Hollister's for clothing items.  Thought she might appreciate the gift card towards her next purchase.
5.0,Good,"Works as expected, so I can't complain"
5.0,Five Stars,Exactly what I expected.
5.0,Looks good,Very &#34;cute&#34; according to my wife.
5.0,Five Stars,Cute tin for a birthday gift!
5.0,Gift Card Balance Reloading,Fast and simple to use.
5.0,Amazon Gift Cards,I ordered a few packs of Amazon.com $25 gift cards to give out as Christmas gifts. People who received these gift cards can choose whatever they like from Amazon.com. They arrived to my home quickly and they came in handy.
5.0,A Gift Card,Easy to use and can save some money with this annual subscription. Good deal if you like this service.
5.0,freaky fast freaky cool,was supper quick and easy and now my husband cant freak out with what iam buying on here lol
5.0,Easiest gift ever,Cute gift card
5.0,just amazon gift card,cute design
5.0,🤪🤪👍👍🤪🤪🤪🤪,👍👍👍👍👍👍👍👍👍👍👍👍
1.0,NOT FOR USE AT MICROSOFT STORE!!!,"NOT FOR USE AT MICROSOFT STORE! ONLY FOR USE TO BUY MUSIC, MOVIES, XBOX LIVE, ETC.!!! Shame on me for not reading all the reviews and questions first, but I bought $100 e-gift card so I could buy an item on the MICROSOFT store, but it cannot be used. I might as well have burned my hundred bucks."
5.0,Five Stars,Just as described.
5.0,Five Stars,"Perfect gifts, cute cans!"
4.0,Birthday,Gift
5.0,Five Stars,Easy way to order movie gift cards.
4.0,Four Stars,the recipient of the gift was pleased.
5.0,Five Stars,was super easy to do!
5.0,Five Stars,It worked.  Go have a Jumbo Jack
5.0,it works,It works at my local Vons and thats whats important to me.
5.0,Easy to use.,No problems.
5.0,great transaction!,good product / fast shipping
5.0,Five Stars,Very convenet.
5.0,Easy to bring and to be taken home.,Nice easy gift to give mom-to-be.  And the easiest to take to a baby shower.
5.0,Gift,Gift
5.0,works as expected. good value.,works as expected. good value.
5.0,Gift card arrived with nice gift tin included,Gift card arrived with nice gift tin included. Awesome gift for that hard to buy for friends or family members.
5.0,So cute!,This was perfect for teacher's gifts at the end of the year.  It was nice to have a winter theme that wasn't too Christmasy
5.0,Simple and easy gift.,"I love this item. It a great gift for the girl in your life for vday,birthday or what ever day it is."
5.0,Five Stars,good.......!!!!!!!
5.0,Five Stars,Kids always love these
2.0,where is the message???,"I sent my nephew a christmas card that was supposed to read ""merry christmas, etc"" but he got the card with no message nor sender's name,so the review is ""poor"""
5.0,ONLY ONE CARD RECEIVED.  PAID FOR TWO!  PLEASE SEE MESSAGE BELOW.,"Not sure correct place to write this but can find no other.  Package arrived today with only ONE gift card to Outback.<br />  Second holder for card was torn and empty!  Received card #3105270110349284814.  Would appreciate receiving<br />  second card as soon as possible.  Also, will recipient have problem using card when states ""no value until activated by<br />  cashier""?  Realize if I bought  at restaurant that would apply but uncertain about this.<br />JUST FOUND SECOND CARD LOOSE UNDER BOX FLAP.  PLEASE DISREGARD MESSAGE ABOVE."
1.0,Meh,"They had a $5 bonus if you reload $100. Now they have a $10 bonus, but you can't get it if you got the $5 before."
5.0,Five Stars,Very nice presentation.
5.0,Good product,item was good
5.0,so it was nice to save,"I got this card in a promotion, so it was nice to save.  Thank you Amazon!!"
5.0,Five Stars,Thank You~~
5.0,It works fine with no problems,I stayed at the Golden Nugget Hotel in Las Vegas.  I used this gift card mostly for the buffet.  It works fine with no problems.
5.0,Gift Card,What's not to like.
5.0,Great deal,Works
5.0,Five Stars,Cute!
5.0,Five Stars,Very cute container!
3.0,"and looked great, but there was no way of knowing which ...","I ordered 3 of these in different dollar values.  They all came in the same box, and looked great, but there was no way of knowing which one was which value.  It was really frustrating."
5.0,The card was very nice. It arrived on time,The card was very nice. It arrived on time. I've ordered it before and have always been satisfied.<br />I'm not sure about a Starbucks card as there was no such item with the gift card.
5.0,Good gift,Easy to buy. Easy to send. Easy to use.
5.0,Very Handy!,"I've had no problems with Amazon Reload, it is great for me as I don't have a main credit card and with the million different ways I'm paid for surveys I take, I can shop on Amazon easily."
5.0,Five Stars,Amazing service.  Thanks dad!
5.0,Five Stars,Amazing service.  Thanks dad!
5.0,Seriously?  Who doesn't like gift cards?,Its money on a card for Amazon.  Does it get any better?  This is the gift everyone wants/needs.
5.0,Five Stars,Thanks Amazon! Are you going to make a reindeer gift case? Hmmm?
5.0,get the job done.,great way to buy stuff. Makes it easy.
5.0,proceso en camino,"Utilice la tarjeta para comprar algo pero aun estamos en proceso de que me llegue. Si no llega pues ya será otra mi reseña. No se cómo están haciendo estos formularios, me preguntan sobre el grosor de un producto electrónico...sin comentario"
5.0,I ordered a book using my gift card balance totally ...,I ordered a book using my gift card balance totally realizing I was over $2.00 short.  I then added to my gift card balance to cover it.  Amazon didn't miss a beat added my new amount to the gift card reload and by book was downloaded to my kindle within minutes.  Thank you Amazon.  An thank you for always having my gift card balance readily available.  Now if I can only remember to look at it!
4.0,"Love Amazon, Gift Card Balance Reload could be easier, I'm not sure how :)","I'm happy I can do this, it's fairly easy once you figure it out, it could be easier I guess. Love that I can pay so easily and immediately for ebooks."
5.0,Amazon gift card,Great gift for my grandson.  Came on time and the card is great.  Also get this as a gift and will continue to.
5.0,Thank you!,"This was the first time I had purchased a gift card online and it was convenient, super fast S & H...I'll definitely do this again!"
5.0,Soccer gift card holder,Nice gift card holder for a soccer player.
5.0,Five Stars,It came within 2 days! Much appreciated
5.0,Five Stars,It’s the best!
5.0,Five Stars,fast and easy.!
5.0,Five Stars,fast
5.0,Five Stars,This was a gift to myself
5.0,Five Stars,This was a gift to myself
5.0,Five Stars,excelente
3.0,Next time I need to check and see if there ...,"Next time I need to check and see if there is a remaining balance before I add more to it, if I am going to use it as a gift."
5.0,useful,working as intended
5.0,Five Stars,The perfect gift!
5.0,Five Stars,Cute bear with gift card. Baby loves the new bear friend.
5.0,Excellent choice!,What a great idea for a gift for someone who spends all his time on Amazon!
5.0,Easy and Quick Process,I usually use the Amazon gift card feature as a way to have something like my Amazon stash so the reloading process being quick and easy is a very good.
5.0,Five Stars,Posted on time
5.0,an Amazon Gift card is the easy way to go,"When ordering a gift for a young adult and not knowing their likes and dislikes, an Amazon Gift card is the easy way to go."
5.0,Five Stars,Worked like a champ.
5.0,Five Stars,Very cute and Amazon gift cards always great gift.
5.0,Five Stars,Nice
5.0,Five Stars,Nice
5.0,Five Stars,What can I say----I love movies!!!!!
5.0,It's a great gift - Amazon has such a great variety of products,"Ordered this and recipient got this the NEXT DAY.  Very impressive Amazon!  It's a great gift especially for those who are home bound a lot of the time.  Amazon has such a variety of products at usually the cheapest prices around.  Also, I'm very impressed with their return policy and process.  Very easy."
5.0,Great idea for gift giving,Awesome gift!
5.0,Five Stars,No problems
5.0,easy to use,easy to use
5.0,Very satisfied with these giftcards.,Christmas gifts.
5.0,Perfect gift,"A gift card is always the perfect gift. It's always the right color, style,and has the perfect wow factor! I mean really who exchanges a gift card, right ?"
5.0,Excellent,Excellent
5.0,I love it!,It's a great way to add money to my account without going to the store for a physical gift card
5.0,Very easy,Easy to use
5.0,Thanks for the bonus!  Awesome,Great and easy to use
5.0,good,good
5.0,Five Stars,Lovely gift
3.0,"I didn't see it, so I assume it was ...","I didn't see it, so I assume it was alright with the recipient.  I do know it was received.<br />What else do you want to know?"
5.0,Good way to pay.,Always a pleasure to have cash at your fingertips.
5.0,... and I'm sure my teen-aged grandkids will be very pleased. At there ages now,"The pop-up is really cute and I'm sure my teen-aged grandkids will be very pleased. At there ages now, I hardly know what they would like for Christmas. Thanks!"
4.0,Four Stars,It is very easy and comfortable to get your books with the card
5.0,Na,It was ok
1.0,One Star,excellent!!
3.0,Customer Service Impossible to Reach,"If this is corrected I will update, but as of now the balance that was on the card disappeared & haven’t been able to use for two days. Also it is impossible to reach a live person at the 800#<br /><br />**Updating to say balance reappeared but customer service impossible to reach live person & voice response system is slow."
4.0,Four Stars,nice touch for a christmas gift
5.0,Five Stars,This was a gift
5.0,Best packaging for a gift card ever!,"If you or your gift recipient is a frequent Amazon shopper, this packaging for the gift card is priceless!  The box is sturdy and has a magnetic closure.  Reusable."
5.0,Card,Gift
5.0,Card,Gift
5.0,Card,Great lunch cards
5.0,Perfect.,"Attractive, and arrived within 2 days. Perfect."
5.0,Five Stars,Arrived quickly and graduation cap box is very nice and sturdy.
1.0,$50 doesn’t equal $0,Paid $50 only for the card to arrive with a $0 balance. How does that even happen?
5.0,gift to neighbor kids,made a great gift to the neighbor kids for getting our vacation papers/mail.
1.0,No trace found of this gift card.,I spoke with three customer service reps about this gift for my niece. She never received it and al I was told was that it was used. Never by whom or when.
5.0,Gc,101010
1.0,Disappointed!!!!,"I purchased 40,00 worth of certificates for my son's Christmas gift. When he went to use them.. He was told by the cashier that there was no money on the certificates. I contacted customer service to be told that I can return your money.  Will never order again!"
